Purchase Price
34.46798324584961
35.274593353271484
37.854164123535156
18.120908737182617
39.182952880859375
45.53417205810547
47.89444351196289
164.98721313476562
N/A
184.63999938964844
64.35857391357422
64.35857391357422
15.396793365478516
N/A
72.93762969970703
43.67958450317383
29.285764694213867
75.11068725585938
42.87261199951172
46.718841552734375
29.0903263092041
37.54213333129883
25.00672721862793
N/A
N/A
35.569915771484375
N/A
37.679630279541016
N/A
94.02999877929688
61.22028350830078
14.275243759155273
74.8682861328125
N/A
40.0764045715332
40.0764045715332
37.650001525878906
21.588571548461914
39.4900016784668
N/A
N/A
71.42491912841797
45.91645050048828
21.99365234375
33.5099983215332
33.5099983215332
68.07856750488281
22.944047927856445
62.4068603515625
68.30178833007812
42.05923843383789
N/A
47.755130767822266
13.446072578430176
N/A
N/A
36.31920623779297
69.54151153564453
N/A
98.94999694824219
63.25428771972656
32.287452697753906
77.3313980102539
N/A
40.53429412841797
32.121952056884766
19.47195053100586
54.880001068115234
2.430000066757202
22.995718002319336
22.995718002319336
N/A
23.690614700317383
13.635858535766602
110.40361785888672
36.560001373291016
18.116086959838867
N/A
N/A
21.59000015258789
N/A
45.791908264160156
6.585768699645996
41.04180145263672
19.3700008392334
131.13290405273438
135.97378540039062
28.910133361816406
135.97378540039062
N/A
20.899999618530273
20.079999923706055
129.88768005371094
130.59677124023438
83.36251068115234
20.079999923706055
66.94207000732422
24.669340133666992
24.669340133666992
33.939998626708984
33.939998626708984
44.629947662353516
64.9072265625
6.510000228881836
36.377296447753906
6.510000228881836
23.209999084472656
N/A
33.220001220703125
31.540000915527344
N/A
28.05512046813965
197.67999267578125
37.54327392578125
23.081157684326172
45.716373443603516
24.863101959228516
N/A
41.22795104980469
24.424392700195312
128.42132568359375
128.42132568359375
N/A
22.44384002685547
12.196697235107422
695.1599731445312
105.7300033569336
57.85446548461914
12.196697235107422
11.773014068603516
11.962318420410156
12.431075096130371
54.214874267578125
12.295859336853027
12.232759475708008
12.431075096130371
12.476147651672363
12.277831077575684
38.67051696777344
25.937467575073242
12.746585845947266
12.746585845947266
12.620381355285645
12.773629188537598
29500.0
29500.0
26.793729782104492
16.24618148803711
109.82746124267578
20.308473587036133
47.681156158447266
21.770000457763672
50.870609283447266
26.818355560302734
70.15498352050781
96.77024841308594
131.43307495117188
50.21946334838867
53.927818298339844
N/A
87.3302230834961
12.247116088867188
24.3799991607666
15.880000114440918
39.29756164550781
114.16000366210938
113.28330993652344
42.16387939453125
16.459999084472656
16.389999389648438
16.75
N/A
14.729999542236328
125.1500015258789
14.34000015258789
13.90999984741211
135.07666015625
N/A
12.640000343322754
66.98651885986328
96.92074584960938
44.1993522644043
78.10549926757812
140.78515625
218.6571502685547
50.55451583862305
145.8644561767578
N/A
35.69121170043945
N/A
43.81049346923828
N/A
148.85284423828125
N/A
60.220001220703125
N/A
26.919260025024414
N/A
N/A
37.271629333496094
81.69673919677734
26.895238876342773
109.5325698852539
32.81840515136719
N/A
143.11000061035156
26.974031448364258
84.75
30.60930061340332
42.55355453491211
65.89659881591797
144.85000610351562
26.056087493896484
19.600000381469727
12.226920127868652
12.209567070007324
19.139999389648438
35.56620788574219
58.210716247558594
19.59000015258789
11.96658992767334
11.714935302734375
N/A
6.576952934265137
N/A
N/A
17.469999313354492
12.072577476501465
49.331764221191406
N/A
N/A
